timestamp,RSI,MACD,Signal_MACD,Hist_MACD,StochRSI,ADX,Sinal,moeda
2025-06-13 20:50:00,67.25146198830402,0.0010085648588133989,0.0003565565097237523,0.0006520083490896465,0.8049783778082524,15.536814770404552,1,ADAUSDT
2025-06-13 20:55:00,67.63005780346809,0.0011194212164448158,0.000509129451067965,0.0006102917653768509,0.8181912958865739,16.60545543485023,1,ADAUSDT
2025-06-13 21:00:00,64.5714285714284,0.0011456543032906108,0.0006364344215124941,0.0005092198817781167,0.7114457486401375,16.44895111533121,1,ADAUSDT
2025-06-13 21:05:00,60.75268817204292,0.0010654021143144954,0.0007222279600728944,0.00034317415424160095,0.5781724739802203,18.18566160980571,1,ADAUSDT
2025-06-13 21:10:00,62.77777777777782,0.000982407925067763,0.0007742639530718682,0.00020814397199589484,0.5594594594594676,19.335540421597603,1,ADAUSDT
2025-06-13 21:15:00,60.58823529411745,0.0009301200796456577,0.0008054351783866262,0.0001246849012590315,0.4635930047694721,20.077254966993312,1,ADAUSDT
2025-06-13 21:20:00,57.32484076433109,0.0009423718237775436,0.0008328225074648097,0.00010954931631273384,0.3207092442761217,19.973358863097197,1,ADAUSDT
2025-06-13 21:25:00,61.25000000000014,0.0010050491523849736,0.0008672678364488426,0.000137781315936131,0.4925675675675793,19.684843456934743,1,ADAUSDT
2025-06-13 21:30:00,61.25000000000014,0.0009549524821783617,0.0008848047655947464,7.014771658361526e-05,0.25299670552460085,21.48235078103241,1,ADAUSDT
2025-06-13 21:35:00,58.66666666666681,0.0010085240085728753,0.0009095486141903723,9.897539438250295e-05,0.08648758236190326,22.572018346171635,1,ADAUSDT
2025-06-13 21:40:00,59.06040268456343,0.0010070940191830857,0.0009290576951889151,7.803632399417065e-05,0.1118658942706275,23.042131995758513,1,ADAUSDT
2025-06-13 21:45:00,54.13533834586456,0.0010343828420921186,0.0009501227245695558,8.426011752256282e-05,0.0,22.01115495408982,1,ADAUSDT
2025-06-13 21:50:00,44.73684210526334,0.0010280207193901214,0.000965702323533669,6.231839585645244e-05,0.0,20.10573201795349,1,ADAUSDT
2025-06-13 21:55:00,62.76595744680863,0.0010751384783059814,0.0009875895544881315,8.754892381784992e-05,0.7875309252845201,18.562148482844638,1,ADAUSDT
2025-06-13 22:00:00,68.46846846846825,0.0013231636343987718,0.0010547043704702596,0.00026845926392851226,1.0,20.134537723350967,1,ADAUSDT
2025-06-13 22:05:00,58.87096774193543,0.0013747712223985964,0.001118717740855927,0.00025605348154266946,0.5955818375173216,19.68279961871844,1,ADAUSDT
2025-06-13 22:10:00,57.03125000000013,0.0013197655295507094,0.0011589272985948835,0.00016083823095582581,0.5180600649350715,19.599729847731815,1,ADAUSDT
2025-06-13 22:15:00,57.93650793650798,0.0011898349664413166,0.0011651088321641702,2.4726134277146348e-05,0.5562056990628456,18.96101226943204,1,ADAUSDT
2025-06-13 22:20:00,56.589147286821394,0.0010425693119660018,0.0011406009281245367,-9.803161615853494e-05,0.49943080175637083,18.9425054604685,1,ADAUSDT
2025-06-13 22:25:00,53.846153846153854,0.0008834002742778013,0.0010891607973551897,-0.0002057605230773884,0.3838469223084599,19.6312352658713,1,ADAUSDT
2025-06-13 22:30:00,54.19847328244271,0.0008204228199717445,0.0010354132018785007,-0.0002149903819067562,0.3986929101432894,20.538222359774295,1,ADAUSDT
2025-06-13 22:35:00,49.21874999999965,0.0007218459219260343,0.0009726997458880074,-0.0002508538239619732,0.18885801698299778,21.002868824420773,1,ADAUSDT
2025-06-13 22:40:00,50.80645161290314,0.0005805466893041844,0.0008942691345712429,-0.00031372244526705847,0.2557603686635874,19.46046354113957,1,ADAUSDT
2025-06-13 22:45:00,53.43511450381684,0.000622770405178219,0.0008399693886926382,-0.00021719898351441915,0.36652660316782504,19.86575454643071,1,ADAUSDT
2025-06-13 22:50:00,55.81395348837235,0.0006647089813739404,0.0008049173072288987,-0.00014020832585495832,0.4667657923471987,20.37294561183342,1,ADAUSDT
2025-06-13 22:55:00,54.03225806451618,0.0006899918090897961,0.0007819322076010783,-9.194039851128223e-05,0.39168895620508626,20.553993640801277,1,ADAUSDT
2025-06-13 23:00:00,59.85401459854,0.0008215952574814889,0.0007898648175771605,3.173043990432835e-05,0.5524893580111893,22.910263582406493,1,ADAUSDT
2025-06-13 23:05:00,58.64661654135335,0.000947249295310093,0.0008213417131237471,0.00012590758218634598,0.48976646369123406,25.42626578795386,1,ADAUSDT
2025-06-13 23:10:00,39.6825396825399,0.0008673799597591625,0.0008305493624508302,3.683059730833231e-05,0.0,23.16986050845048,2,ADAUSDT
2025-06-13 23:15:00,49.57983193277315,0.0008667144694014528,0.0008377823838409548,2.893208556049799e-05,0.4906578369429338,21.52087463476253,1,ADAUSDT
